"uniqway","year","islet","waypoint","trial_time","poll_species","plant_species","interaction","intyesno","perimeter","area","log_area","alpha"
"SOU-CONU-3-2019",2019,"South Fighter","SOU-CONU-3",16:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"NOR-CONU-1-2019",2019,"North Fighter","NOR-CONU-1",10:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"TIT-CONU-1-2019",2019,"Whippoorwill","TIT-CONU-1",15:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"FRI-CONU-3-2019",2019,"Frigate","FRI-CONU-3",16:02:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"AVI-CONU-2-2019",2019,"Cooper","AVI-CONU-2",14:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"COO-CONU-2-2019",2019,"Cooper","COO-CONU-2",14:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",16:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"KAU-CONU-A-2019",2019,"Kaula","KAU-CONU-A",10:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"COO-CONU-2-2019",2019,"Cooper","COO-CONU-2",14:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",15:50:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"NOR-CONU-2-2019",2019,"North Fighter","NOR-CONU-2",11:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"HOS-CONU-B-2019",2019,"Hos","HOS-CONU-B",16:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"EAS-CONU-1-2019",2019,"Eastern","EAS-CONU-1",15:01:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"TIT-CONU-1-2019",2019,"Whippoorwill","TIT-CONU-1",15:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",15:50:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOL-CONU-C-2019",2019,"Holei","HOL-CONU-C",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"SOU-CONU-3-2019",2019,"South Fighter","SOU-CONU-3",16:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"KAU-CONU-2-2019",2019,"Kaula","KAU-CONU-2",10:56:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"SOU-CONU-3-2019",2019,"South Fighter","SOU-CONU-3",16:20:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HON-CONU-1-2019",2019,"Hon","HON-CONU-1",15:25:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,268,2936,7.98480338973441,"C"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"AVI-CONU-2-2019",2019,"Cooper","AVI-CONU-2",14:13:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"AVI-CONU-2-2019",2019,"Cooper","AVI-CONU-2",14:18:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"NOR-CONU-1-2019",2019,"North Fighter","NOR-CONU-1",10:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-3-2019",2019,"South Fighter","SOU-CONU-3",16:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"PAR-CONU-2-2019",2019,"Paradise","PAR-CONU-2",13:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"FER-CONU-2-2019",2019,"Fern","FER-CONU-2",11:25:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,266,4862,8.48920515487607,"G"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"COO-CONU-2-2019",2019,"Cooper","COO-CONU-2",14:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"AVI-CONU-2-2019",2019,"Cooper","AVI-CONU-2",14:08:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"AVI-CONU-2-2019",2019,"Cooper","AVI-CONU-2",14:08:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"TIT-CONU-1-2019",2019,"Whippoorwill","TIT-CONU-1",15:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"SOU-CONU-3-2019",2019,"South Fighter","SOU-CONU-3",16:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"COO-CONU-2-2019",2019,"Cooper","COO-CONU-2",14:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"NOR-HEFO-4-2019",2019,"North Fighter","NOR-HEFO-4",13:00:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-CONU-A-2019",2019,"Kaula","KAU-CONU-A",10:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"COO-CONU-AA-2019",2019,"Cooper","COO-CONU-AA",14:24:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"AVI-HEFO-3-2019",2019,"Cooper","AVI-HEFO-3",12:15:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"NOR-CONU-A-2019",2019,"North Fighter","NOR-CONU-A",11:50:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"NOR-CONU-1-2019",2019,"North Fighter","NOR-CONU-1",10:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"COO-CONU-2-2019",2019,"Cooper","COO-CONU-2",14:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"FRI-CONU-3-2019",2019,"Frigate","FRI-CONU-3",16:07:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"AVI-CONU-2-2019",2019,"Cooper","AVI-CONU-2",14:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"HOS-CONU-B-2019",2019,"Hos","HOS-CONU-B",16:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"KAU-COUV-1-2019",2019,"Kaula","KAU-COUV-1",11:36:00,"Scholastes palmyra","Coccoloba uvifera","Scholastes palmyra-Coccolobo uvifera",1,7662,331810,12.7123177949221,"S"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"NOR-SCTA-A-2019",2019,"North Fighter","NOR-SCTA-A",10:10:00,"Scholastes palmyra","Scaevola taccada","Scholastes palmyra-Scaevola taccada",1,1981,70687,11.1660169594471,"M"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"NOR-CONU-2-2019",2019,"North Fighter","NOR-CONU-2",11:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SAC-CONU-1-2019",2019,"Sacia","SAC-CONU-1",14:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,204,2442,7.80057265467065,"B"
"AVI-CONU-A-2019",2019,"Cooper","AVI-CONU-A",14:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",15:50:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",15:55:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"NOR-CONU-2-2019",2019,"North Fighter","NOR-CONU-2",11:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"SAN-HEFO-F-2019",2019,"Sand","SAN-HEFO-F",15:00:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"COO-CONU-2-2019",2019,"Cooper","COO-CONU-2",14:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"KAU-CONU-2-2019",2019,"Kaula","KAU-CONU-2",10:38:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"NOR-CONU-A-2019",2019,"North Fighter","NOR-CONU-A",11:55:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"HOL-HEFO-B-2019",2019,"Holei","HOL-HEFO-B",10:53:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"KAU-COUV-1-2019",2019,"Kaula","KAU-COUV-1",11:36:00,"Scholastes palmyra","Coccoloba uvifera","Scholastes palmyra-Coccolobo uvifera",1,7662,331810,12.7123177949221,"S"
"KAU-COUV-1-2019",2019,"Kaula","KAU-COUV-1",11:36:00,"Scholastes palmyra","Coccoloba uvifera","Scholastes palmyra-Coccolobo uvifera",1,7662,331810,12.7123177949221,"S"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",14:55:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-CONU-2-2019",2019,"Kaula","KAU-CONU-2",10:38:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"EAS-CONU-1-2019",2019,"Eastern","EAS-CONU-1",15:01:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOS-CONU-A-2019",2019,"Hos","HOS-CONU-A",15:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",15:50:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"EAS-CONU-1-2019",2019,"Eastern","EAS-CONU-1",15:01:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"SOU-CONU-3-2019",2019,"South Fighter","SOU-CONU-3",16:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"EAS-CONU-1-2019",2019,"Eastern","EAS-CONU-1",15:01:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"PAP-CONU-C-2019",2019,"Holei","PAP-CONU-C",15:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-HEFO-C-2019",2019,"Holei","HOL-HEFO-C",11:25:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"SAN-HEFO-E-2019",2019,"Sand","SAN-HEFO-E",14:20:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"KAU-CONU-C-2019",2019,"Kaula","KAU-CONU-C",11:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",16:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",16:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOS-CONU-A-2019",2019,"Hos","HOS-CONU-A",15:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",14:55:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",15:55:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-HEFO-C-2019",2019,"Holei","HOL-HEFO-C",11:25:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOS-CONU-C-2019",2019,"Hos","HOS-CONU-C",17:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"SOU-CONU-3-2019",2019,"South Fighter","SOU-CONU-3",16:20:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"HOL-CONU-B-2019",2019,"Holei","HOL-CONU-B",11:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",16:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"EAS-HEFO-3-2019",2019,"Eastern","EAS-HEFO-3",11:00:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"PAR-HEFO-1-2019",2019,"Paradise","PAR-HEFO-1",16:32:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,2534,80413,11.2949311336387,"O"
"HOS-CONU-B-2019",2019,"Hos","HOS-CONU-B",16:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"AVI-CONU-A-2019",2019,"Cooper","AVI-CONU-A",14:10:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"NOR-CONU-2-2019",2019,"North Fighter","NOR-CONU-2",11:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1981,70687,11.1660169594471,"M"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-1-2019",2019,"South Fighter","SOU-CONU-1",15:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"SOU-CONU-A-2019",2019,"South Fighter","SOU-CONU-A",15:50:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2267,95660,11.4685555172343,"P"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-CONU-2-2019",2019,"Kaula","KAU-CONU-2",10:38:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
